asset_price,exercise_time,price
50.0000,0.2000,0.0000
50.0000,0.2080,0.0000
50.0000,0.2160,0.0000
50.0000,0.2240,0.0000
50.0000,0.2320,0.0000
50.0000,0.2400,0.0000
50.0000,0.2480,0.0000
50.0000,0.2560,0.0000
50.0000,0.2640,0.0000
50.0000,0.2720,0.0000
50.0000,0.2800,0.0000
50.0000,0.2880,0.0001
50.0000,0.2960,0.0001
50.0000,0.3040,0.0001
50.0000,0.3120,0.0001
50.0000,0.3200,0.0002
50.0000,0.3280,0.0002
50.0000,0.3360,0.0002
50.0000,0.3440,0.0003
50.0000,0.3520,0.0004
50.0000,0.3600,0.0005
50.0000,0.3680,0.0005
50.0000,0.3760,0.0006
50.0000,0.3840,0.0008
50.0000,0.3920,0.0009
50.0000,0.4000,0.0011
50.0000,0.4080,0.0012
50.0000,0.4160,0.0014
50.0000,0.4240,0.0016
50.0000,0.4320,0.0019
50.0000,0.4400,0.0021
50.0000,0.4480,0.0024
50.0000,0.4560,0.0028
50.0000,0.4640,0.0031
50.0000,0.4720,0.0035
50.0000,0.4800,0.0039
50.0000,0.4880,0.0043
50.0000,0.4960,0.0048
50.0000,0.5040,0.0053
50.0000,0.5120,0.0059
50.0000,0.5200,0.0065
50.0000,0.5280,0.0072
50.0000,0.5360,0.0078
50.0000,0.5440,0.0086
50.0000,0.5520,0.0094
50.0000,0.5600,0.0102
50.0000,0.5680,0.0111
50.0000,0.5760,0.0120
50.0000,0.5840,0.0130
50.0000,0.6000,0.0151
52.0000,0.2000,0.0000
52.0000,0.2080,0.0000
52.0000,0.2160,0.0000
52.0000,0.2240,0.0000
52.0000,0.2320,0.0000
52.0000,0.2400,0.0000
52.0000,0.2480,0.0000
52.0000,0.2560,0.0000
52.0000,0.2640,0.0001
52.0000,0.2720,0.0001
52.0000,0.2800,0.0001
52.0000,0.2880,0.0001
52.0000,0.2960,0.0002
52.0000,0.3040,0.0002
52.0000,0.3120,0.0003
52.0000,0.3200,0.0004
52.0000,0.3280,0.0005
52.0000,0.3360,0.0006
52.0000,0.3440,0.0007
52.0000,0.3520,0.0008
52.0000,0.3600,0.0010
52.0000,0.3680,0.0012
52.0000,0.3760,0.0014
52.0000,0.3840,0.0016
52.0000,0.3920,0.0019
52.0000,0.4000,0.0021
52.0000,0.4080,0.0025
52.0000,0.4160,0.0028
52.0000,0.4240,0.0032
52.0000,0.4320,0.0036
52.0000,0.4400,0.0041
52.0000,0.4480,0.0046
52.0000,0.4560,0.0052
52.0000,0.4640,0.0058
52.0000,0.4720,0.0064
52.0000,0.4800,0.0071
52.0000,0.4880,0.0079
52.0000,0.4960,0.0087
52.0000,0.5040,0.0095
52.0000,0.5120,0.0104
52.0000,0.5200,0.0114
52.0000,0.5280,0.0124
52.0000,0.5360,0.0135
52.0000,0.5440,0.0147
52.0000,0.5520,0.0159
52.0000,0.5600,0.0172
52.0000,0.5680,0.0186
52.0000,0.5760,0.0200
52.0000,0.5840,0.0215
52.0000,0.6000,0.0248
54.0000,0.2000,0.0000
54.0000,0.2080,0.0000
54.0000,0.2160,0.0000
54.0000,0.2240,0.0000
54.0000,0.2320,0.0000
54.0000,0.2400,0.0001
54.0000,0.2480,0.0001
54.0000,0.2560,0.0001
54.0000,0.2640,0.0002
54.0000,0.2720,0.0002
54.0000,0.2800,0.0003
54.0000,0.2880,0.0004
54.0000,0.2960,0.0004
54.0000,0.3040,0.0006
54.0000,0.3120,0.0007
54.0000,0.3200,0.0008
54.0000,0.3280,0.0010
54.0000,0.3360,0.0012
54.0000,0.3440,0.0014
54.0000,0.3520,0.0017
54.0000,0.3600,0.0020
54.0000,0.3680,0.0023
54.0000,0.3760,0.0027
54.0000,0.3840,0.0031
54.0000,0.3920,0.0036
54.0000,0.4000,0.0041
54.0000,0.4080,0.0047
54.0000,0.4160,0.0053
54.0000,0.4240,0.0060
54.0000,0.4320,0.0067
54.0000,0.4400,0.0075
54.0000,0.4480,0.0083
54.0000,0.4560,0.0092
54.0000,0.4640,0.0102
54.0000,0.4720,0.0113
54.0000,0.4800,0.0124
54.0000,0.4880,0.0136
54.0000,0.4960,0.0149
54.0000,0.5040,0.0162
54.0000,0.5120,0.0177
54.0000,0.5200,0.0192
54.0000,0.5280,0.0208
54.0000,0.5360,0.0225
54.0000,0.5440,0.0242
54.0000,0.5520,0.0261
54.0000,0.5600,0.0281
54.0000,0.5680,0.0301
54.0000,0.5760,0.0322
54.0000,0.5840,0.0345
54.0000,0.6000,0.0392
56.0000,0.2000,0.0000
56.0000,0.2080,0.0000
56.0000,0.2160,0.0001
56.0000,0.2240,0.0001
56.0000,0.2320,0.0001
56.0000,0.2400,0.0002
56.0000,0.2480,0.0002
56.0000,0.2560,0.0003
56.0000,0.2640,0.0004
56.0000,0.2720,0.0005
56.0000,0.2800,0.0006
56.0000,0.2880,0.0008
56.0000,0.2960,0.0010
56.0000,0.3040,0.0012
56.0000,0.3120,0.0015
56.0000,0.3200,0.0017
56.0000,0.3280,0.0021
56.0000,0.3360,0.0025
56.0000,0.3440,0.0029
56.0000,0.3520,0.0034
56.0000,0.3600,0.0039
56.0000,0.3680,0.0045
56.0000,0.3760,0.0052
56.0000,0.3840,0.0059
56.0000,0.3920,0.0067
56.0000,0.4000,0.0075
56.0000,0.4080,0.0085
56.0000,0.4160,0.0095
56.0000,0.4240,0.0106
56.0000,0.4320,0.0118
56.0000,0.4400,0.0130
56.0000,0.4480,0.0144
56.0000,0.4560,0.0159
56.0000,0.4640,0.0174
56.0000,0.4720,0.0190
56.0000,0.4800,0.0208
56.0000,0.4880,0.0226
56.0000,0.4960,0.0246
56.0000,0.5040,0.0266
56.0000,0.5120,0.0288
56.0000,0.5200,0.0311
56.0000,0.5280,0.0335
56.0000,0.5360,0.0360
56.0000,0.5440,0.0386
56.0000,0.5520,0.0413
56.0000,0.5600,0.0441
56.0000,0.5680,0.0471
56.0000,0.5760,0.0502
56.0000,0.5840,0.0534
56.0000,0.6000,0.0602
58.0000,0.2000,0.0001
58.0000,0.2080,0.0001
58.0000,0.2160,0.0002
58.0000,0.2240,0.0002
58.0000,0.2320,0.0003
58.0000,0.2400,0.0004
58.0000,0.2480,0.0005
58.0000,0.2560,0.0007
58.0000,0.2640,0.0009
58.0000,0.2720,0.0011
58.0000,0.2800,0.0014
58.0000,0.2880,0.0017
58.0000,0.2960,0.0020
58.0000,0.3040,0.0025
58.0000,0.3120,0.0029
58.0000,0.3200,0.0035
58.0000,0.3280,0.0041
58.0000,0.3360,0.0047
58.0000,0.3440,0.0055
58.0000,0.3520,0.0063
58.0000,0.3600,0.0072
58.0000,0.3680,0.0082
58.0000,0.3760,0.0093
58.0000,0.3840,0.0105
58.0000,0.3920,0.0118
58.0000,0.4000,0.0132
58.0000,0.4080,0.0147
58.0000,0.4160,0.0163
58.0000,0.4240,0.0181
58.0000,0.4320,0.0199
58.0000,0.4400,0.0219
58.0000,0.4480,0.0240
58.0000,0.4560,0.0262
58.0000,0.4640,0.0285
58.0000,0.4720,0.0310
58.0000,0.4800,0.0336
58.0000,0.4880,0.0363
58.0000,0.4960,0.0392
58.0000,0.5040,0.0422
58.0000,0.5120,0.0454
58.0000,0.5200,0.0487
58.0000,0.5280,0.0521
58.0000,0.5360,0.0557
58.0000,0.5440,0.0594
58.0000,0.5520,0.0633
58.0000,0.5600,0.0673
58.0000,0.5680,0.0715
58.0000,0.5760,0.0758
58.0000,0.5840,0.0803
58.0000,0.6000,0.0896
60.0000,0.2000,0.0002
60.0000,0.2080,0.0003
60.0000,0.2160,0.0004
60.0000,0.2240,0.0005
60.0000,0.2320,0.0007
60.0000,0.2400,0.0009
60.0000,0.2480,0.0012
60.0000,0.2560,0.0015
60.0000,0.2640,0.0019
60.0000,0.2720,0.0023
60.0000,0.2800,0.0028
60.0000,0.2880,0.0034
60.0000,0.2960,0.0040
60.0000,0.3040,0.0047
60.0000,0.3120,0.0056
60.0000,0.3200,0.0065
60.0000,0.3280,0.0075
60.0000,0.3360,0.0087
60.0000,0.3440,0.0099
60.0000,0.3520,0.0113
60.0000,0.3600,0.0128
60.0000,0.3680,0.0144
60.0000,0.3760,0.0162
60.0000,0.3840,0.0180
60.0000,0.3920,0.0201
60.0000,0.4000,0.0222
60.0000,0.4080,0.0246
60.0000,0.4160,0.0270
60.0000,0.4240,0.0297
60.0000,0.4320,0.0324
60.0000,0.4400,0.0354
60.0000,0.4480,0.0385
60.0000,0.4560,0.0417
60.0000,0.4640,0.0452
60.0000,0.4720,0.0488
60.0000,0.4800,0.0525
60.0000,0.4880,0.0565
60.0000,0.4960,0.0606
60.0000,0.5040,0.0648
60.0000,0.5120,0.0693
60.0000,0.5200,0.0739
60.0000,0.5280,0.0787
60.0000,0.5360,0.0837
60.0000,0.5440,0.0889
60.0000,0.5520,0.0942
60.0000,0.5600,0.0997
60.0000,0.5680,0.1054
60.0000,0.5760,0.1113
60.0000,0.5840,0.1173
60.0000,0.6000,0.1299
62.0000,0.2000,0.0005
62.0000,0.2080,0.0007
62.0000,0.2160,0.0009
62.0000,0.2240,0.0012
62.0000,0.2320,0.0016
62.0000,0.2400,0.0020
62.0000,0.2480,0.0025
62.0000,0.2560,0.0030
62.0000,0.2640,0.0037
62.0000,0.2720,0.0045
62.0000,0.2800,0.0054
62.0000,0.2880,0.0064
62.0000,0.2960,0.0075
62.0000,0.3040,0.0088
62.0000,0.3120,0.0102
62.0000,0.3200,0.0117
62.0000,0.3280,0.0134
62.0000,0.3360,0.0152
62.0000,0.3440,0.0172
62.0000,0.3520,0.0194
62.0000,0.3600,0.0217
62.0000,0.3680,0.0242
62.0000,0.3760,0.0269
62.0000,0.3840,0.0298
62.0000,0.3920,0.0329
62.0000,0.4000,0.0361
62.0000,0.4080,0.0396
62.0000,0.4160,0.0432
62.0000,0.4240,0.0470
62.0000,0.4320,0.0511
62.0000,0.4400,0.0553
62.0000,0.4480,0.0598
62.0000,0.4560,0.0644
62.0000,0.4640,0.0693
62.0000,0.4720,0.0744
62.0000,0.4800,0.0796
62.0000,0.4880,0.0851
62.0000,0.4960,0.0908
62.0000,0.5040,0.0967
62.0000,0.5120,0.1028
62.0000,0.5200,0.1092
62.0000,0.5280,0.1157
62.0000,0.5360,0.1225
62.0000,0.5440,0.1294
62.0000,0.5520,0.1366
62.0000,0.5600,0.1439
62.0000,0.5680,0.1515
62.0000,0.5760,0.1593
62.0000,0.5840,0.1673
62.0000,0.6000,0.1839
64.0000,0.2000,0.0011
64.0000,0.2080,0.0015
64.0000,0.2160,0.0020
64.0000,0.2240,0.0025
64.0000,0.2320,0.0032
64.0000,0.2400,0.0040
64.0000,0.2480,0.0049
64.0000,0.2560,0.0059
64.0000,0.2640,0.0071
64.0000,0.2720,0.0084
64.0000,0.2800,0.0099
64.0000,0.2880,0.0116
64.0000,0.2960,0.0134
64.0000,0.3040,0.0155
64.0000,0.3120,0.0177
64.0000,0.3200,0.0202
64.0000,0.3280,0.0228
64.0000,0.3360,0.0257
64.0000,0.3440,0.0287
64.0000,0.3520,0.0320
64.0000,0.3600,0.0356
64.0000,0.3680,0.0393
64.0000,0.3760,0.0433
64.0000,0.3840,0.0475
64.0000,0.3920,0.0520
64.0000,0.4000,0.0567
64.0000,0.4080,0.0617
64.0000,0.4160,0.0669
64.0000,0.4240,0.0723
64.0000,0.4320,0.0780
64.0000,0.4400,0.0840
64.0000,0.4480,0.0902
64.0000,0.4560,0.0966
64.0000,0.4640,0.1033
64.0000,0.4720,0.1103
64.0000,0.4800,0.1175
64.0000,0.4880,0.1249
64.0000,0.4960,0.1326
64.0000,0.5040,0.1405
64.0000,0.5120,0.1487
64.0000,0.5200,0.1571
64.0000,0.5280,0.1658
64.0000,0.5360,0.1747
64.0000,0.5440,0.1838
64.0000,0.5520,0.1932
64.0000,0.5600,0.2028
64.0000,0.5680,0.2127
64.0000,0.5760,0.2227
64.0000,0.5840,0.2331
64.0000,0.6000,0.2544
66.0000,0.2000,0.0025
66.0000,0.2080,0.0032
66.0000,0.2160,0.0040
66.0000,0.2240,0.0051
66.0000,0.2320,0.0062
66.0000,0.2400,0.0076
66.0000,0.2480,0.0092
66.0000,0.2560,0.0109
66.0000,0.2640,0.0129
66.0000,0.2720,0.0151
66.0000,0.2800,0.0175
66.0000,0.2880,0.0202
66.0000,0.2960,0.0231
66.0000,0.3040,0.0263
66.0000,0.3120,0.0298
66.0000,0.3200,0.0335
66.0000,0.3280,0.0375
66.0000,0.3360,0.0418
66.0000,0.3440,0.0463
66.0000,0.3520,0.0512
66.0000,0.3600,0.0563
66.0000,0.3680,0.0617
66.0000,0.3760,0.0675
66.0000,0.3840,0.0735
66.0000,0.3920,0.0798
66.0000,0.4000,0.0864
66.0000,0.4080,0.0933
66.0000,0.4160,0.1006
66.0000,0.4240,0.1081
66.0000,0.4320,0.1159
66.0000,0.4400,0.1240
66.0000,0.4480,0.1324
66.0000,0.4560,0.1410
66.0000,0.4640,0.1500
66.0000,0.4720,0.1593
66.0000,0.4800,0.1688
66.0000,0.4880,0.1787
66.0000,0.4960,0.1888
66.0000,0.5040,0.1992
66.0000,0.5120,0.2099
66.0000,0.5200,0.2208
66.0000,0.5280,0.2320
66.0000,0.5360,0.2435
66.0000,0.5440,0.2553
66.0000,0.5520,0.2673
66.0000,0.5600,0.2796
66.0000,0.5680,0.2921
66.0000,0.5760,0.3049
66.0000,0.5840,0.3179
66.0000,0.6000,0.3447
68.0000,0.2000,0.0050
68.0000,0.2080,0.0063
68.0000,0.2160,0.0078
68.0000,0.2240,0.0096
68.0000,0.2320,0.0116
68.0000,0.2400,0.0139
68.0000,0.2480,0.0164
68.0000,0.2560,0.0193
68.0000,0.2640,0.0225
68.0000,0.2720,0.0259
68.0000,0.2800,0.0297
68.0000,0.2880,0.0338
68.0000,0.2960,0.0383
68.0000,0.3040,0.0431
68.0000,0.3120,0.0482
68.0000,0.3200,0.0537
68.0000,0.3280,0.0595
68.0000,0.3360,0.0657
68.0000,0.3440,0.0723
68.0000,0.3520,0.0792
68.0000,0.3600,0.0864
68.0000,0.3680,0.0940
68.0000,0.3760,0.1020
68.0000,0.3840,0.1103
68.0000,0.3920,0.1190
68.0000,0.4000,0.1280
68.0000,0.4080,0.1374
68.0000,0.4160,0.1472
68.0000,0.4240,0.1572
68.0000,0.4320,0.1676
68.0000,0.4400,0.1784
68.0000,0.4480,0.1895
68.0000,0.4560,0.2009
68.0000,0.4640,0.2126
68.0000,0.4720,0.2247
68.0000,0.4800,0.2371
68.0000,0.4880,0.2498
68.0000,0.4960,0.2628
68.0000,0.5040,0.2761
68.0000,0.5120,0.2898
68.0000,0.5200,0.3037
68.0000,0.5280,0.3179
68.0000,0.5360,0.3324
68.0000,0.5440,0.3472
68.0000,0.5520,0.3623
68.0000,0.5600,0.3776
68.0000,0.5680,0.3932
68.0000,0.5760,0.4091
68.0000,0.5840,0.4253
68.0000,0.6000,0.4584
70.0000,0.2000,0.0096
70.0000,0.2080,0.0118
70.0000,0.2160,0.0144
70.0000,0.2240,0.0173
70.0000,0.2320,0.0206
70.0000,0.2400,0.0243
70.0000,0.2480,0.0284
70.0000,0.2560,0.0328
70.0000,0.2640,0.0377
70.0000,0.2720,0.0429
70.0000,0.2800,0.0486
70.0000,0.2880,0.0547
70.0000,0.2960,0.0612
70.0000,0.3040,0.0682
70.0000,0.3120,0.0756
70.0000,0.3200,0.0834
70.0000,0.3280,0.0917
70.0000,0.3360,0.1003
70.0000,0.3440,0.1094
70.0000,0.3520,0.1190
70.0000,0.3600,0.1289
70.0000,0.3680,0.1393
70.0000,0.3760,0.1501
70.0000,0.3840,0.1613
70.0000,0.3920,0.1729
70.0000,0.4000,0.1849
70.0000,0.4080,0.1973
70.0000,0.4160,0.2101
70.0000,0.4240,0.2232
70.0000,0.4320,0.2368
70.0000,0.4400,0.2507
70.0000,0.4480,0.2650
70.0000,0.4560,0.2797
70.0000,0.4640,0.2947
70.0000,0.4720,0.3101
70.0000,0.4800,0.3258
70.0000,0.4880,0.3419
70.0000,0.4960,0.3583
70.0000,0.5040,0.3750
70.0000,0.5120,0.3920
70.0000,0.5200,0.4094
70.0000,0.5280,0.4270
70.0000,0.5360,0.4450
70.0000,0.5440,0.4633
70.0000,0.5520,0.4818
70.0000,0.5600,0.5007
70.0000,0.5680,0.5198
70.0000,0.5760,0.5392
70.0000,0.5840,0.5589
70.0000,0.6000,0.5990
72.0000,0.2000,0.0176
72.0000,0.2080,0.0213
72.0000,0.2160,0.0255
72.0000,0.2240,0.0301
72.0000,0.2320,0.0353
72.0000,0.2400,0.0409
72.0000,0.2480,0.0471
72.0000,0.2560,0.0537
72.0000,0.2640,0.0609
72.0000,0.2720,0.0686
72.0000,0.2800,0.0769
72.0000,0.2880,0.0856
72.0000,0.2960,0.0949
72.0000,0.3040,0.1047
72.0000,0.3120,0.1150
72.0000,0.3200,0.1258
72.0000,0.3280,0.1371
72.0000,0.3360,0.1489
72.0000,0.3440,0.1612
72.0000,0.3520,0.1740
72.0000,0.3600,0.1873
72.0000,0.3680,0.2011
72.0000,0.3760,0.2153
72.0000,0.3840,0.2300
72.0000,0.3920,0.2451
72.0000,0.4000,0.2607
72.0000,0.4080,0.2767
72.0000,0.4160,0.2931
72.0000,0.4240,0.3099
72.0000,0.4320,0.3272
72.0000,0.4400,0.3449
72.0000,0.4480,0.3629
72.0000,0.4560,0.3813
72.0000,0.4640,0.4002
72.0000,0.4720,0.4193
72.0000,0.4800,0.4389
72.0000,0.4880,0.4588
72.0000,0.4960,0.4790
72.0000,0.5040,0.4996
72.0000,0.5120,0.5205
72.0000,0.5200,0.5417
72.0000,0.5280,0.5633
72.0000,0.5360,0.5852
72.0000,0.5440,0.6073
72.0000,0.5520,0.6298
72.0000,0.5600,0.6525
72.0000,0.5680,0.6755
72.0000,0.5760,0.6988
72.0000,0.5840,0.7224
72.0000,0.6000,0.7703
74.0000,0.2000,0.0309
74.0000,0.2080,0.0368
74.0000,0.2160,0.0433
74.0000,0.2240,0.0504
74.0000,0.2320,0.0581
74.0000,0.2400,0.0664
74.0000,0.2480,0.0755
74.0000,0.2560,0.0851
74.0000,0.2640,0.0954
74.0000,0.2720,0.1063
74.0000,0.2800,0.1178
74.0000,0.2880,0.1300
74.0000,0.2960,0.1427
74.0000,0.3040,0.1561
74.0000,0.3120,0.1700
74.0000,0.3200,0.1846
74.0000,0.3280,0.1997
74.0000,0.3360,0.2153
74.0000,0.3440,0.2316
74.0000,0.3520,0.2483
74.0000,0.3600,0.2656
74.0000,0.3680,0.2834
74.0000,0.3760,0.3017
74.0000,0.3840,0.3205
74.0000,0.3920,0.3398
74.0000,0.4000,0.3595
74.0000,0.4080,0.3797
74.0000,0.4160,0.4004
74.0000,0.4240,0.4215
74.0000,0.4320,0.4430
74.0000,0.4400,0.4649
74.0000,0.4480,0.4873
74.0000,0.4560,0.5100
74.0000,0.4640,0.5331
74.0000,0.4720,0.5566
74.0000,0.4800,0.5804
74.0000,0.4880,0.6046
74.0000,0.4960,0.6292
74.0000,0.5040,0.6541
74.0000,0.5120,0.6793
74.0000,0.5200,0.7048
74.0000,0.5280,0.7307
74.0000,0.5360,0.7568
74.0000,0.5440,0.7832
74.0000,0.5520,0.8100
74.0000,0.5600,0.8370
74.0000,0.5680,0.8642
74.0000,0.5760,0.8918
74.0000,0.5840,0.9196
74.0000,0.6000,0.9759
76.0000,0.2000,0.0523
76.0000,0.2080,0.0611
76.0000,0.2160,0.0707
76.0000,0.2240,0.0812
76.0000,0.2320,0.0924
76.0000,0.2400,0.1043
76.0000,0.2480,0.1171
76.0000,0.2560,0.1306
76.0000,0.2640,0.1448
76.0000,0.2720,0.1598
76.0000,0.2800,0.1755
76.0000,0.2880,0.1919
76.0000,0.2960,0.2089
76.0000,0.3040,0.2267
76.0000,0.3120,0.2451
76.0000,0.3200,0.2641
76.0000,0.3280,0.2837
76.0000,0.3360,0.3040
76.0000,0.3440,0.3249
76.0000,0.3520,0.3463
76.0000,0.3600,0.3683
76.0000,0.3680,0.3908
76.0000,0.3760,0.4138
76.0000,0.3840,0.4374
76.0000,0.3920,0.4614
76.0000,0.4000,0.4860
76.0000,0.4080,0.5109
76.0000,0.4160,0.5364
76.0000,0.4240,0.5623
76.0000,0.4320,0.5886
76.0000,0.4400,0.6153
76.0000,0.4480,0.6424
76.0000,0.4560,0.6700
76.0000,0.4640,0.6978
76.0000,0.4720,0.7261
76.0000,0.4800,0.7547
76.0000,0.4880,0.7836
76.0000,0.4960,0.8129
76.0000,0.5040,0.8425
76.0000,0.5120,0.8724
76.0000,0.5200,0.9026
76.0000,0.5280,0.9332
76.0000,0.5360,0.9639
76.0000,0.5440,0.9950
76.0000,0.5520,1.0263
76.0000,0.5600,1.0579
76.0000,0.5680,1.0898
76.0000,0.5760,1.1218
76.0000,0.5840,1.1541
76.0000,0.6000,1.2194
78.0000,0.2000,0.0851
78.0000,0.2080,0.0980
78.0000,0.2160,0.1118
78.0000,0.2240,0.1266
78.0000,0.2320,0.1423
78.0000,0.2400,0.1588
78.0000,0.2480,0.1763
78.0000,0.2560,0.1946
78.0000,0.2640,0.2138
78.0000,0.2720,0.2337
78.0000,0.2800,0.2545
78.0000,0.2880,0.2760
78.0000,0.2960,0.2982
78.0000,0.3040,0.3212
78.0000,0.3120,0.3449
78.0000,0.3200,0.3692
78.0000,0.3280,0.3942
78.0000,0.3360,0.4198
78.0000,0.3440,0.4460
78.0000,0.3520,0.4727
78.0000,0.3600,0.5001
78.0000,0.3680,0.5280
78.0000,0.3760,0.5564
78.0000,0.3840,0.5853
78.0000,0.3920,0.6147
78.0000,0.4000,0.6446
78.0000,0.4080,0.6750
78.0000,0.4160,0.7057
78.0000,0.4240,0.7369
78.0000,0.4320,0.7685
78.0000,0.4400,0.8005
78.0000,0.4480,0.8329
78.0000,0.4560,0.8656
78.0000,0.4640,0.8987
78.0000,0.4720,0.9322
78.0000,0.4800,0.9659
78.0000,0.4880,1.0000
78.0000,0.4960,1.0344
78.0000,0.5040,1.0690
78.0000,0.5120,1.1040
78.0000,0.5200,1.1392
78.0000,0.5280,1.1747
78.0000,0.5360,1.2105
78.0000,0.5440,1.2464
78.0000,0.5520,1.2827
78.0000,0.5600,1.3191
78.0000,0.5680,1.3558
78.0000,0.5760,1.3927
78.0000,0.5840,1.4297
78.0000,0.6000,1.5045
80.0000,0.2000,0.1338
80.0000,0.2080,0.1519
80.0000,0.2160,0.1712
80.0000,0.2240,0.1914
80.0000,0.2320,0.2127
80.0000,0.2400,0.2350
80.0000,0.2480,0.2582
80.0000,0.2560,0.2824
80.0000,0.2640,0.3075
80.0000,0.2720,0.3334
80.0000,0.2800,0.3601
80.0000,0.2880,0.3877
80.0000,0.2960,0.4159
80.0000,0.3040,0.4450
80.0000,0.3120,0.4747
80.0000,0.3200,0.5051
80.0000,0.3280,0.5361
80.0000,0.3360,0.5678
80.0000,0.3440,0.6000
80.0000,0.3520,0.6328
80.0000,0.3600,0.6662
80.0000,0.3680,0.7000
80.0000,0.3760,0.7344
80.0000,0.3840,0.7693
80.0000,0.3920,0.8046
80.0000,0.4000,0.8403
80.0000,0.4080,0.8765
80.0000,0.4160,0.9131
80.0000,0.4240,0.9500
80.0000,0.4320,0.9874
80.0000,0.4400,1.0251
80.0000,0.4480,1.0631
80.0000,0.4560,1.1015
80.0000,0.4640,1.1401
80.0000,0.4720,1.1791
80.0000,0.4800,1.2183
80.0000,0.4880,1.2579
80.0000,0.4960,1.2976
80.0000,0.5040,1.3377
80.0000,0.5120,1.3780
80.0000,0.5200,1.4185
80.0000,0.5280,1.4592
80.0000,0.5360,1.5001
80.0000,0.5440,1.5413
80.0000,0.5520,1.5826
80.0000,0.5600,1.6241
80.0000,0.5680,1.6658
80.0000,0.5760,1.7077
80.0000,0.5840,1.7497
80.0000,0.6000,1.8342
82.0000,0.2000,0.2039
82.0000,0.2080,0.2286
82.0000,0.2160,0.2544
82.0000,0.2240,0.2814
82.0000,0.2320,0.3094
82.0000,0.2400,0.3386
82.0000,0.2480,0.3687
82.0000,0.2560,0.3997
82.0000,0.2640,0.4317
82.0000,0.2720,0.4645
82.0000,0.2800,0.4981
82.0000,0.2880,0.5326
82.0000,0.2960,0.5677
82.0000,0.3040,0.6036
82.0000,0.3120,0.6401
82.0000,0.3200,0.6773
82.0000,0.3280,0.7151
82.0000,0.3360,0.7534
82.0000,0.3440,0.7923
82.0000,0.3520,0.8318
82.0000,0.3600,0.8717
82.0000,0.3680,0.9121
82.0000,0.3760,0.9529
82.0000,0.3840,0.9942
82.0000,0.3920,1.0359
82.0000,0.4000,1.0779
82.0000,0.4080,1.1204
82.0000,0.4160,1.1632
82.0000,0.4240,1.2063
82.0000,0.4320,1.2497
82.0000,0.4400,1.2934
82.0000,0.4480,1.3374
82.0000,0.4560,1.3817
82.0000,0.4640,1.4262
82.0000,0.4720,1.4710
82.0000,0.4800,1.5160
82.0000,0.4880,1.5612
82.0000,0.4960,1.6066
82.0000,0.5040,1.6523
82.0000,0.5120,1.6981
82.0000,0.5200,1.7441
82.0000,0.5280,1.7902
82.0000,0.5360,1.8365
82.0000,0.5440,1.8830
82.0000,0.5520,1.9296
82.0000,0.5600,1.9763
82.0000,0.5680,2.0232
82.0000,0.5760,2.0702
82.0000,0.5840,2.1173
82.0000,0.6000,2.2118
84.0000,0.2000,0.3017
84.0000,0.2080,0.3342
84.0000,0.2160,0.3680
84.0000,0.2240,0.4029
84.0000,0.2320,0.4389
84.0000,0.2400,0.4759
84.0000,0.2480,0.5139
84.0000,0.2560,0.5528
84.0000,0.2640,0.5926
84.0000,0.2720,0.6332
84.0000,0.2800,0.6746
84.0000,0.2880,0.7167
84.0000,0.2960,0.7595
84.0000,0.3040,0.8029
84.0000,0.3120,0.8469
84.0000,0.3200,0.8915
84.0000,0.3280,0.9366
84.0000,0.3360,0.9823
84.0000,0.3440,1.0284
84.0000,0.3520,1.0749
84.0000,0.3600,1.1219
84.0000,0.3680,1.1692
84.0000,0.3760,1.2170
84.0000,0.3840,1.2650
84.0000,0.3920,1.3135
84.0000,0.4000,1.3622
84.0000,0.4080,1.4112
84.0000,0.4160,1.4605
84.0000,0.4240,1.5100
84.0000,0.4320,1.5598
84.0000,0.4400,1.6098
84.0000,0.4480,1.6600
84.0000,0.4560,1.7104
84.0000,0.4640,1.7610
84.0000,0.4720,1.8118
84.0000,0.4800,1.8627
84.0000,0.4880,1.9138
84.0000,0.4960,1.9650
84.0000,0.5040,2.0164
84.0000,0.5120,2.0678
84.0000,0.5200,2.1194
84.0000,0.5280,2.1711
84.0000,0.5360,2.2229
84.0000,0.5440,2.2748
84.0000,0.5520,2.3268
84.0000,0.5600,2.3788
84.0000,0.5680,2.4309
84.0000,0.5760,2.4831
84.0000,0.5840,2.5353
84.0000,0.6000,2.6399
86.0000,0.2000,0.4343
86.0000,0.2080,0.4760
86.0000,0.2160,0.5189
86.0000,0.2240,0.5629
86.0000,0.2320,0.6079
86.0000,0.2400,0.6539
86.0000,0.2480,0.7007
86.0000,0.2560,0.7484
86.0000,0.2640,0.7969
86.0000,0.2720,0.8460
86.0000,0.2800,0.8958
86.0000,0.2880,0.9463
86.0000,0.2960,0.9973
86.0000,0.3040,1.0489
86.0000,0.3120,1.1009
86.0000,0.3200,1.1534
86.0000,0.3280,1.2064
86.0000,0.3360,1.2597
86.0000,0.3440,1.3134
86.0000,0.3520,1.3674
86.0000,0.3600,1.4218
86.0000,0.3680,1.4764
86.0000,0.3760,1.5314
86.0000,0.3840,1.5865
86.0000,0.3920,1.6419
86.0000,0.4000,1.6975
86.0000,0.4080,1.7533
86.0000,0.4160,1.8093
86.0000,0.4240,1.8655
86.0000,0.4320,1.9218
86.0000,0.4400,1.9782
86.0000,0.4480,2.0348
